order_id,customer_id,order_date,order_status,payment_status,payment_method,currency,subtotal,discount_amount,tax_amount,shipping_amount,total_amount,shipping_country,shipping_city,shipping_postcode,device_type,traffic_source
18725,8389,19-05-2025 18:14,Returned,Failed,PayPal,USD,1004.15,50.21,120.5,49.92,1124.36,Liberia,Thompsonland,45009,Mobile,Direct
18726,7244,17-03-2025 02:19,Cancelled,Pending,BankTransfer,USD,1372.3,205.84,164.68,41.68,1372.82,Cocos (Keeling) Islands,New Sean,3804,Tablet,Direct
18727,5059,13-08-2024 03:21,Cancelled,Paid,Wallet,USD,822.88,123.43,98.75,26.05,824.25,Congo,Edwardshaven,5452,Tablet,Organic
18728,4242,06-01-2026 10:38,Returned,Failed,Card,USD,1016.43,50.82,121.97,30.64,1118.22,Bahamas,North Andrew,41439,Mobile,Referral
18729,9548,05-11-2025 03:59,Cancelled,Refunded,BankTransfer,USD,243.48,12.17,29.22,45.8,306.33,Ghana,Bartonview,87679,Mobile,Email
18730,543,22-06-2026 07:11,Pending,Paid,Wallet,USD,59.77,2.99,7.17,24.53,88.48,Grenada,Craigview,68065,Desktop,Referral
18731,464,01-09-2025 11:15,Returned,Failed,BankTransfer,USD,268.05,13.4,32.17,12.13,298.95,Hong Kong,Youngburgh,69931,Mobile,Direct
18732,6686,14-03-2026 09:08,Pending,Failed,PayPal,USD,1718.71,0,206.25,35.66,1960.62,Argentina,South Annetteberg,2567,Tablet,Direct
18733,235,02-09-2024 10:49,Cancelled,Failed,BankTransfer,USD,871.42,0,104.57,16.49,992.48,Tuvalu,Port Miguel,27473,Desktop,Organic
18734,6911,11-07-2025 13:05,Cancelled,Paid,BankTransfer,USD,1215.84,60.79,145.9,48.38,1349.33,Indonesia,Meaganport,69416,Mobile,Referral
18735,6310,13-01-2025 08:39,Returned,Pending,BankTransfer,USD,1976.62,98.83,237.19,30.95,2145.93,Armenia,Gomezland,68200,Tablet,Paid
18736,7638,04-02-2025 06:54,Pending,Paid,BankTransfer,USD,1031.24,51.56,123.75,33.17,1136.6,Ukraine,Robertside,29093,Tablet,Referral
18737,482,29-11-2024 09:34,Returned,Refunded,Wallet,USD,370.88,55.63,44.51,15.42,375.18,Faroe Islands,Rebeccaville,9869,Mobile,Email
18738,5378,25-02-2026 09:19,Returned,Pending,PayPal,USD,477.57,71.64,57.31,19.45,482.69,Palestinian Territory,Ramirezside,89525,Tablet,Paid
18739,9210,05-09-2024 12:06,Returned,Pending,Card,USD,1090.18,0,130.82,10.44,1231.44,Malawi,West Scottberg,6143,Tablet,Paid
18740,3018,02-12-2025 22:09,Pending,Paid,Wallet,USD,1721.58,258.24,206.59,32.88,1702.81,Saint Lucia,South Jason,76192,Desktop,Email
18741,3144,02-08-2025 18:33,Completed,Refunded,BankTransfer,USD,176.5,8.83,21.18,16.18,205.03,Norfolk Island,Richardsonville,49201,Tablet,Email
18742,1740,29-03-2025 06:18,Cancelled,Pending,Wallet,USD,1987.37,99.37,238.48,48.84,2175.32,Chad,North Richardmouth,65009,Desktop,Paid
18743,2450,28-10-2024 01:00,Cancelled,Refunded,Card,USD,740.35,74.04,88.84,29.63,784.78,Trinidad and Tobago,West Matthew,88776,Tablet,Organic
18744,6223,10-08-2025 16:31,Completed,Paid,Card,USD,1025.66,0,123.08,46.83,1195.57,Norway,East Gregoryport,41365,Tablet,Direct
18745,372,12-09-2025 19:49,Pending,Refunded,PayPal,USD,722.57,72.26,86.71,27.51,764.53,Gambia,West Leemouth,77816,Desktop,Email
18746,3182,10-12-2024 19:01,Returned,Paid,PayPal,USD,270.17,40.53,32.42,8.66,270.72,Anguilla,East Ryanberg,19577,Tablet,Email
18747,6630,27-06-2025 14:57,Pending,Paid,PayPal,USD,1906.61,285.99,228.79,7.14,1856.55,Nauru,West Garybury,19887,Desktop,Organic
18748,6954,13-09-2025 19:01,Cancelled,Paid,Wallet,USD,924.45,138.67,110.93,4.86,901.57,Ukraine,Thompsonchester,25267,Desktop,Email
18749,4450,23-05-2026 12:09,Completed,Pending,PayPal,USD,1324.33,132.43,158.92,48.72,1399.54,Germany,West Joyceland,91352,Mobile,Organic
18750,8785,30-10-2024 05:07,Completed,Failed,Card,USD,739.25,110.89,88.71,32.45,749.52,Bhutan,North Lynnfort,60421,Desktop,Paid
18751,2730,26-03-2025 11:38,Pending,Failed,PayPal,USD,414.71,62.21,49.77,46.39,448.66,Central African Republic,New Michelleview,8870,Desktop,Referral
18752,1392,10-01-2025 06:54,Returned,Paid,PayPal,USD,1907,0,228.84,33.66,2169.5,Taiwan,South Julieton,24696,Mobile,Email
18753,846,13-09-2025 02:54,Completed,Paid,Wallet,USD,52.31,2.62,6.28,13.35,69.32,Mali,Williamfurt,41842,Mobile,Referral
18754,523,27-01-2026 00:20,Returned,Refunded,Card,USD,1004.6,0,120.55,20.89,1146.04,Haiti,Lauraberg,26938,Desktop,Paid
18755,5574,15-10-2024 02:29,Pending,Refunded,Wallet,USD,1066.32,0,127.96,17.51,1211.79,Romania,Clarkfurt,29007,Desktop,Organic
18756,142,21-01-2025 03:27,Completed,Paid,Card,USD,1022.9,102.29,122.75,34.63,1077.99,Cyprus,Tanyafurt,13926,Desktop,Direct
18757,7176,09-03-2025 21:34,Pending,Pending,Wallet,USD,529.98,26.5,63.6,24.19,591.27,Northern Mariana Islands,Robertview,82629,Desktop,Direct
18758,6637,10-12-2024 02:02,Cancelled,Pending,Card,USD,117.48,0,14.1,29.56,161.14,Fiji,New Cindyberg,56621,Desktop,Email
18759,6829,30-08-2024 22:36,Returned,Failed,Wallet,USD,382.03,19.1,45.84,24.92,433.69,Russian Federation,South Paul,4186,Tablet,Direct
18760,5105,09-03-2025 11:35,Completed,Refunded,PayPal,USD,919.42,91.94,110.33,0.79,938.6,Wallis and Futuna,Kellyfurt,3399,Tablet,Referral
18761,4779,03-12-2025 05:35,Completed,Pending,BankTransfer,USD,1945.32,0,233.44,16.31,2195.07,Falkland Islands (Malvinas),Lake Darrenfort,73486,Desktop,Paid
18762,2936,16-01-2025 05:18,Returned,Failed,Wallet,USD,497.66,49.77,59.72,46.75,554.36,Kyrgyz Republic,Hermanstad,57596,Desktop,Email
18763,1166,06-05-2026 01:33,Pending,Paid,Card,USD,1187.4,59.37,142.49,25.49,1296.01,Australia,Villanuevaton,48038,Desktop,Paid
18764,5782,14-05-2026 14:11,Returned,Refunded,Card,USD,718.89,0,86.27,31.71,836.87,Ecuador,Traciview,65887,Desktop,Direct
18765,7702,22-01-2026 22:34,Pending,Pending,Card,USD,1216.45,121.65,145.97,8.05,1248.82,Nepal,Port Carlland,45818,Mobile,Paid
18766,4435,23-10-2025 04:03,Returned,Pending,BankTransfer,USD,31.21,0,3.75,13.25,48.21,Chile,East Mary,47182,Desktop,Organic
18767,7891,04-09-2025 09:27,Returned,Failed,Card,USD,483.94,72.59,58.07,31.26,500.68,Kuwait,Cartershire,38940,Tablet,Organic
18768,7821,18-12-2025 10:00,Cancelled,Pending,Wallet,USD,287.73,28.77,34.53,32.57,326.06,Spain,Emmafort,85833,Tablet,Direct
18769,2325,31-05-2025 12:22,Pending,Refunded,PayPal,USD,833.15,0,99.98,45.88,979.01,Reunion,Maystad,6285,Mobile,Organic
18770,2235,23-09-2025 14:26,Completed,Pending,Wallet,USD,844.44,42.22,101.33,17.84,921.39,Yemen,Gilbertshire,4776,Desktop,Organic
18771,7162,05-07-2025 23:32,Completed,Refunded,Wallet,USD,622.05,93.31,74.65,2.53,605.92,Nicaragua,Kaitlynburgh,32061,Desktop,Email
18772,7740,13-01-2026 08:27,Returned,Failed,BankTransfer,USD,1117.2,0,134.06,28.06,1279.32,French Polynesia,Juliaberg,16203,Mobile,Referral
18773,365,03-04-2025 01:48,Returned,Refunded,Card,USD,1173.4,58.67,140.81,45.87,1301.41,Ghana,Jonesland,92340,Tablet,Organic
18774,5746,08-11-2025 06:42,Pending,Failed,BankTransfer,USD,951.65,0,114.2,10.62,1076.47,Zambia,Kristinaton,18095,Tablet,Paid
18775,7761,25-11-2025 02:18,Returned,Pending,Wallet,USD,1792.42,268.86,215.09,4.61,1743.26,Aruba,South Veronicaberg,30653,Tablet,Direct
18776,7276,02-05-2025 12:53,Cancelled,Failed,Card,USD,16.81,2.52,2.02,14.28,30.59,British Indian Ocean Territory (Chagos Archipelago),Port Loganfort,80069,Desktop,Direct
18777,71,18-07-2025 09:32,Cancelled,Failed,PayPal,USD,631.2,63.12,75.74,25.29,669.11,Pakistan,West Timothytown,7354,Mobile,Organic
18778,6022,27-06-2026 05:46,Pending,Paid,Wallet,USD,574.08,0,68.89,42.58,685.55,Aruba,North Jonathan,67760,Desktop,Paid
18779,3497,25-05-2025 09:22,Returned,Failed,BankTransfer,USD,21.96,0,2.64,41.22,65.82,American Samoa,New Grant,1398,Desktop,Email
18780,308,17-03-2026 15:00,Returned,Refunded,Wallet,USD,104.04,10.4,12.48,31.76,137.88,Turks and Caicos Islands,Larryland,26222,Tablet,Email
18781,9044,03-12-2024 13:09,Returned,Failed,Wallet,USD,1346.12,201.92,161.53,41.4,1347.13,Zimbabwe,Nelsontown,96551,Mobile,Organic
18782,1222,02-11-2024 16:23,Cancelled,Refunded,PayPal,USD,1135.84,170.38,136.3,44.91,1146.67,Macao,Andrewsmouth,61689,Desktop,Paid
18783,5890,10-03-2026 21:51,Pending,Refunded,BankTransfer,USD,95.94,14.39,11.51,19.92,112.98,South Georgia and the South Sandwich Islands,East Peter,41860,Desktop,Organic
18784,8139,12-02-2026 17:15,Completed,Pending,PayPal,USD,891.84,89.18,107.02,8.55,918.23,Burkina Faso,Sheilamouth,48127,Tablet,Direct
18785,3540,31-08-2025 05:23,Cancelled,Refunded,BankTransfer,USD,377.86,18.89,45.34,43.82,448.13,Madagascar,Powellshire,26412,Desktop,Direct
18786,2108,06-09-2024 18:29,Pending,Failed,PayPal,USD,552.84,55.28,66.34,46.74,610.64,Paraguay,Andersonport,15786,Tablet,Email
18787,4845,06-05-2025 01:33,Cancelled,Paid,BankTransfer,USD,942.71,0,113.13,28.54,1084.38,Cape Verde,Port Edward,23438,Mobile,Organic
18788,4097,11-10-2025 11:53,Returned,Pending,PayPal,USD,1124.57,168.69,134.95,17.39,1108.22,Djibouti,Alexandraport,51182,Mobile,Referral
18789,3949,25-04-2026 18:55,Cancelled,Paid,Wallet,USD,1779.42,177.94,213.53,43.97,1858.98,Nepal,East Davidfort,71642,Tablet,Email
18790,3415,03-05-2025 16:35,Cancelled,Failed,PayPal,USD,158.65,15.87,19.04,3.19,165.01,Comoros,Hansenhaven,29439,Mobile,Paid
18791,4709,12-12-2025 07:11,Pending,Refunded,BankTransfer,USD,1122.44,56.12,134.69,42.81,1243.82,Falkland Islands (Malvinas),Lake Traceyfort,75153,Desktop,Referral
18792,8359,17-07-2024 17:03,Returned,Refunded,Card,USD,520.95,26.05,62.51,42.83,600.24,Comoros,Lake Kellyborough,94677,Tablet,Referral
18793,8969,10-11-2024 20:18,Returned,Failed,PayPal,USD,1001.48,0,120.18,48.75,1170.41,Tanzania,Richardsonport,55611,Tablet,Direct
18794,6707,22-06-2025 15:07,Returned,Paid,Card,USD,83.76,8.38,10.05,26.07,111.5,Antigua and Barbuda,West Jimmy,16979,Tablet,Email
18795,6118,14-08-2025 23:13,Returned,Failed,Card,USD,920.86,138.13,110.5,12.52,905.75,Colombia,Kyleview,48897,Mobile,Paid
18796,836,17-12-2024 01:28,Completed,Pending,BankTransfer,USD,1782.9,267.44,213.95,1.08,1730.49,Guinea-Bissau,South Tyler,56245,Tablet,Organic
18797,4611,12-05-2026 00:05,Returned,Paid,Card,USD,1898.83,0,227.86,35.72,2162.41,Yemen,South Nathan,20901,Desktop,Referral
18798,5455,19-07-2024 13:02,Returned,Pending,Wallet,USD,931.9,0,111.83,24.19,1067.92,Russian Federation,North Brian,72504,Mobile,Referral
18799,9965,16-07-2025 11:06,Returned,Paid,PayPal,USD,610.07,0,73.21,27.11,710.39,Cape Verde,North Sean,90217,Mobile,Direct
18800,9218,01-07-2025 13:36,Pending,Refunded,PayPal,USD,1496.16,149.62,179.54,2.38,1528.46,Eritrea,South Henryfort,92890,Desktop,Paid
18801,6344,23-10-2024 11:57,Returned,Refunded,Wallet,USD,1371.01,0,164.52,24.58,1560.11,Chile,Randolphside,93099,Mobile,Direct
18802,3647,03-02-2025 11:56,Pending,Failed,Wallet,USD,1052.57,0,126.31,47,1225.88,Zambia,Sandraville,50139,Desktop,Referral
18803,2664,18-09-2024 18:30,Cancelled,Paid,Card,USD,970.76,97.08,116.49,31.97,1022.14,Estonia,East Pattymouth,79851,Desktop,Direct
18804,7261,17-12-2025 06:33,Completed,Refunded,Wallet,USD,1317.66,131.77,158.12,39,1383.01,Lesotho,Diazfurt,69700,Desktop,Paid
18805,9985,22-08-2025 08:38,Cancelled,Failed,Wallet,USD,1729.82,259.47,207.58,25.38,1703.31,Macao,East Maureen,82251,Tablet,Referral
18806,3317,19-06-2026 20:43,Cancelled,Refunded,PayPal,USD,1915.05,95.75,229.81,33.85,2082.96,Cameroon,Reidland,11994,Desktop,Email
18807,4316,03-09-2024 16:40,Returned,Refunded,BankTransfer,USD,422.82,63.42,50.74,9.56,419.7,China,Laurenberg,63158,Desktop,Organic
18808,3562,05-06-2026 17:49,Cancelled,Paid,PayPal,USD,1231.34,123.13,147.76,25.14,1281.11,Senegal,West Jason,50885,Tablet,Referral
18809,1791,05-07-2025 15:08,Cancelled,Paid,Wallet,USD,430.08,64.51,51.61,43.2,460.38,Latvia,Andersonmouth,29765,Tablet,Email
18810,6691,27-11-2025 14:24,Pending,Failed,BankTransfer,USD,823.15,0,98.78,25.96,947.89,Lithuania,West Robertberg,32607,Tablet,Referral
18811,9913,15-10-2025 05:39,Pending,Pending,Wallet,USD,1133.97,56.7,136.08,44.07,1257.42,Benin,Lake Larry,12707,Tablet,Direct
18812,8000,19-11-2024 20:22,Pending,Refunded,PayPal,USD,297.67,29.77,35.72,19,322.62,Cyprus,South Willie,84024,Tablet,Direct
18813,7199,10-07-2025 15:41,Pending,Paid,BankTransfer,USD,1389.07,138.91,166.69,10.73,1427.58,Burundi,East Aliceville,45952,Mobile,Organic
18814,6675,20-01-2025 21:41,Pending,Failed,PayPal,USD,1635.39,163.54,196.25,7.33,1675.43,Taiwan,New Stacey,22540,Mobile,Email
18815,2830,01-06-2026 15:26,Returned,Failed,Wallet,USD,326.75,16.34,39.21,38.35,387.97,Somalia,North Elizabethview,95027,Tablet,Paid
18816,5789,20-03-2026 23:34,Returned,Failed,Wallet,USD,762.91,114.44,91.55,36.61,776.63,Bosnia and Herzegovina,West Richardland,48830,Tablet,Direct
18817,9128,29-11-2025 12:19,Returned,Paid,BankTransfer,USD,1176.27,0,141.15,3.96,1321.38,Slovenia,New Desireestad,20535,Mobile,Organic
18818,9395,03-01-2025 04:42,Completed,Paid,Wallet,USD,1742.15,87.11,209.06,24.19,1888.29,Indonesia,Larryport,4838,Desktop,Paid
18819,8688,14-02-2026 02:21,Completed,Pending,BankTransfer,USD,111.64,5.58,13.4,2.92,122.38,Botswana,Carterton,81599,Mobile,Referral
18820,8243,21-06-2026 23:56,Returned,Failed,Wallet,USD,1592.86,0,191.14,41.68,1825.68,Anguilla,East Patrick,19758,Desktop,Organic
18821,9941,13-10-2025 07:04,Completed,Refunded,Card,USD,1984.72,297.71,238.17,36.59,1961.77,Egypt,Lake Haleyport,33283,Mobile,Email
18822,6995,22-03-2025 11:01,Cancelled,Paid,Wallet,USD,1609.32,80.47,193.12,47.64,1769.61,Romania,East Ambermouth,3079,Mobile,Referral
18823,1019,28-04-2026 07:03,Completed,Failed,Wallet,USD,267.22,40.08,32.07,38.43,297.64,United States of America,Meghanbury,2397,Desktop,Referral
18824,569,29-08-2025 03:36,Returned,Failed,PayPal,USD,985.04,147.76,118.2,17.39,972.87,Australia,North Molly,35928,Tablet,Organic
18825,1072,19-06-2026 09:27,Completed,Paid,BankTransfer,USD,1986.41,99.32,238.37,7.59,2133.05,Congo,Greermouth,7506,Desktop,Paid
18826,6408,18-10-2025 00:32,Pending,Pending,Card,USD,119.14,5.96,14.3,8.89,136.37,Benin,Johnsontown,89520,Desktop,Organic
18827,8552,29-12-2025 23:35,Cancelled,Paid,PayPal,USD,1457.63,0,174.92,36.39,1668.94,China,Smithhaven,48885,Mobile,Direct
18828,5868,26-08-2025 19:21,Pending,Paid,Wallet,USD,616.5,0,73.98,49.43,739.91,Bosnia and Herzegovina,Chadhaven,27356,Mobile,Email
18829,9776,21-09-2024 10:02,Cancelled,Pending,Card,USD,668.59,100.29,80.23,40.66,689.19,Mayotte,North Stephanie,69719,Mobile,Paid
18830,8435,26-01-2025 03:26,Returned,Refunded,BankTransfer,USD,996.77,99.68,119.61,49.65,1066.35,Solomon Islands,North Jeffrey,90979,Mobile,Organic
18831,1161,03-05-2026 02:23,Completed,Paid,PayPal,USD,1687.35,0,202.48,34.22,1924.05,Malta,East Andrea,5446,Desktop,Email
18832,3109,13-02-2026 08:34,Completed,Paid,PayPal,USD,1359.98,68,163.2,47.18,1502.36,Macao,Port Samuelview,51057,Desktop,Referral
18833,7150,17-12-2025 06:51,Pending,Paid,Card,USD,815.54,122.33,97.86,5,796.07,French Southern Territories,Hansentown,53371,Mobile,Paid
18834,1939,07-01-2026 19:14,Returned,Paid,BankTransfer,USD,141.9,7.1,17.03,16.71,168.54,Jersey,Staceyton,65154,Desktop,Direct
18835,8134,14-06-2025 03:01,Cancelled,Paid,Wallet,USD,1110.42,166.56,133.25,33.21,1110.32,Papua New Guinea,Wallsport,25690,Mobile,Referral
18836,9367,21-03-2026 07:09,Pending,Pending,PayPal,USD,952.86,47.64,114.34,8.7,1028.26,Western Sahara,Orrhaven,1337,Tablet,Organic
18837,9972,24-11-2024 12:07,Cancelled,Pending,PayPal,USD,568.93,85.34,68.27,43.38,595.24,Trinidad and Tobago,Sarachester,23985,Tablet,Referral
18838,6431,28-08-2025 07:35,Returned,Refunded,Wallet,USD,1809.57,0,217.15,36.2,2062.92,New Zealand,Derrickmouth,54796,Mobile,Paid
18839,2561,14-10-2024 00:38,Cancelled,Refunded,Card,USD,1212.74,181.91,145.53,6.18,1182.54,Kenya,West Luistown,59010,Desktop,Paid
18840,7662,11-08-2025 09:49,Pending,Failed,PayPal,USD,562.66,28.13,67.52,43.26,645.31,Greece,Port Angela,91052,Tablet,Paid
18841,5269,07-06-2025 21:18,Pending,Paid,Card,USD,1779.03,88.95,213.48,27.08,1930.64,Zambia,Jonathanfort,18663,Desktop,Email
18842,544,26-05-2026 17:00,Completed,Pending,Card,USD,847.3,84.73,101.68,32.1,896.35,Dominican Republic,New Miguelville,97585,Mobile,Direct
18843,8811,29-10-2024 08:17,Pending,Paid,Card,USD,1757.12,0,210.85,43.4,2011.37,Cuba,North Brandonmouth,59587,Desktop,Referral
18844,750,03-11-2024 15:17,Pending,Pending,PayPal,USD,1107.72,110.77,132.93,42.4,1172.28,Djibouti,North Meghanport,91155,Desktop,Direct
18845,2554,16-09-2025 14:24,Pending,Refunded,Card,USD,792.88,118.93,95.15,3.66,772.76,Comoros,West Christopher,17688,Desktop,Direct
18846,5898,13-11-2025 03:26,Returned,Paid,Card,USD,1802.74,90.14,216.33,48.19,1977.12,United Kingdom,Robbinsmouth,62258,Tablet,Direct
18847,7579,31-07-2025 09:46,Cancelled,Refunded,Wallet,USD,1271.73,190.76,152.61,0.44,1234.02,Finland,Port Susan,2096,Desktop,Organic
18848,5907,21-06-2026 04:30,Returned,Failed,PayPal,USD,885.31,88.53,106.24,30.43,933.45,Djibouti,East Bradley,73480,Desktop,Direct
18849,3667,18-04-2025 00:06,Returned,Paid,BankTransfer,USD,1660.24,83.01,199.23,18.9,1795.36,Germany,Port Justin,58311,Mobile,Organic
18850,8155,02-09-2025 10:57,Pending,Paid,Wallet,USD,527.77,0,63.33,35.18,626.28,Cuba,North Jefferyshire,86332,Tablet,Direct
18851,2801,13-07-2025 13:55,Cancelled,Paid,Card,USD,1633.71,0,196.05,30.63,1860.39,Czech Republic,East Alanview,60235,Mobile,Email
18852,38,24-09-2025 16:00,Returned,Failed,Wallet,USD,562.25,28.11,67.47,5.19,606.8,Seychelles,Richardborough,66360,Desktop,Direct
18853,7049,17-05-2026 20:47,Cancelled,Refunded,Wallet,USD,974.26,48.71,116.91,32.18,1074.64,French Polynesia,North Randyville,35129,Tablet,Email
18854,431,20-07-2025 05:35,Returned,Failed,Card,USD,1163.06,58.15,139.57,11.47,1255.95,Maldives,Port Mariefort,39486,Mobile,Direct
18855,6364,18-03-2025 04:46,Completed,Pending,PayPal,USD,1690.65,0,202.88,10.52,1904.05,Bahamas,Daviestown,7583,Desktop,Organic
18856,8341,19-12-2024 01:27,Completed,Failed,PayPal,USD,1704.29,170.43,204.51,35.27,1773.64,Rwanda,Timothyville,90865,Mobile,Email
18857,5947,03-05-2025 06:23,Returned,Pending,PayPal,USD,1907.78,286.17,228.93,1.31,1851.85,Romania,Heathland,79503,Tablet,Direct
18858,9808,25-02-2026 02:30,Completed,Paid,Card,USD,729.72,109.46,87.57,31.11,738.94,Qatar,Port John,33111,Mobile,Direct
18859,4695,26-04-2025 05:51,Pending,Paid,Card,USD,1707.13,256.07,204.86,15.72,1671.64,Ghana,Darrylville,15818,Mobile,Direct
18860,2146,11-05-2026 23:27,Completed,Refunded,BankTransfer,USD,735.36,73.54,88.24,11.82,761.88,Mauritania,New Jacob,35203,Mobile,Paid
18861,6939,05-04-2025 19:19,Pending,Pending,BankTransfer,USD,1075.1,0,129.01,27.98,1232.09,Tuvalu,Forbesborough,47778,Tablet,Referral
18862,5416,02-09-2025 08:55,Cancelled,Refunded,Wallet,USD,444.23,66.63,53.31,18.64,449.55,Sao Tome and Principe,Portertown,71338,Mobile,Organic
18863,9215,19-06-2026 03:22,Pending,Pending,Card,USD,1784.34,89.22,214.12,18.3,1927.54,Cameroon,West Julia,90161,Tablet,Organic
18864,346,25-03-2025 10:06,Completed,Pending,Card,USD,1813.95,181.4,217.67,20.31,1870.53,Cyprus,Port Ashleyport,12606,Mobile,Email
18865,3066,11-11-2024 07:33,Pending,Refunded,Card,USD,1848.98,184.9,221.88,19.78,1905.74,South Georgia and the South Sandwich Islands,New Anna,21514,Tablet,Referral
18866,8577,03-05-2026 19:43,Pending,Paid,BankTransfer,USD,1527.75,76.39,183.33,26.73,1661.42,Syrian Arab Republic,Kaylaberg,72724,Desktop,Referral
18867,9541,08-05-2025 00:51,Returned,Refunded,PayPal,USD,1396.02,209.4,167.52,13.15,1367.29,Gibraltar,Paulchester,15236,Tablet,Email
18868,2532,05-08-2024 23:40,Cancelled,Pending,Card,USD,1713.33,257,205.6,41.43,1703.36,Denmark,Dianafort,68113,Desktop,Email
18869,9828,25-06-2026 03:01,Cancelled,Failed,PayPal,USD,1163.81,174.57,139.66,46.58,1175.48,San Marino,Kristinberg,60218,Mobile,Email
18870,6927,21-06-2025 06:27,Returned,Paid,PayPal,USD,795.49,39.77,95.46,23.71,874.89,Sierra Leone,East Richardview,13757,Tablet,Paid
18871,8815,21-07-2025 11:03,Cancelled,Failed,BankTransfer,USD,576.44,86.47,69.17,4.98,564.12,Bahamas,Bryantside,47955,Mobile,Organic
18872,1032,16-10-2025 01:17,Completed,Pending,Card,USD,228.6,22.86,27.43,20.86,254.03,Estonia,Lake Dennis,61690,Desktop,Direct
18873,3197,09-12-2024 13:37,Cancelled,Paid,BankTransfer,USD,824.85,0,98.98,35.47,959.3,Iraq,South Scottville,47516,Tablet,Organic
18874,6616,17-03-2026 11:05,Returned,Refunded,Card,USD,1321.15,132.12,158.54,44.85,1392.42,Finland,Lake Leah,77031,Desktop,Paid
18875,4298,09-04-2025 09:19,Returned,Failed,PayPal,USD,1717.01,257.55,206.04,28.18,1693.68,Equatorial Guinea,West Brianport,43737,Mobile,Referral
18876,3864,04-04-2025 15:50,Pending,Pending,PayPal,USD,1002.23,150.33,120.27,16.08,988.25,Trinidad and Tobago,Lake Christopherberg,14827,Mobile,Organic
18877,3805,12-08-2024 15:24,Returned,Refunded,BankTransfer,USD,1671.62,167.16,200.59,48.34,1753.39,Kazakhstan,Port Derrickshire,26586,Desktop,Organic
18878,5823,20-12-2024 21:54,Pending,Failed,BankTransfer,USD,559.68,55.97,67.16,0.44,571.31,Djibouti,East Teresaborough,42745,Tablet,Direct
18879,4112,21-06-2025 07:46,Returned,Paid,Card,USD,14.4,0.72,1.73,19.89,35.3,Germany,Snyderfurt,43290,Tablet,Email
18880,6667,20-03-2025 09:01,Returned,Pending,PayPal,USD,1526.14,76.31,183.14,38.63,1671.6,Aruba,Hamiltonside,40602,Mobile,Paid
18881,8014,11-03-2026 13:20,Pending,Pending,Card,USD,1999.62,99.98,239.95,36.69,2176.28,Jordan,Jessicaville,75972,Tablet,Direct
18882,9716,30-04-2026 07:23,Completed,Pending,Card,USD,347.89,34.79,41.75,21.98,376.83,Mayotte,Mcmillanberg,25795,Mobile,Paid
18883,4716,14-04-2025 11:15,Completed,Paid,Wallet,USD,1598.81,159.88,191.86,8.36,1639.15,Egypt,South Jamesside,6003,Desktop,Direct
18884,1596,02-03-2026 06:38,Pending,Failed,Wallet,USD,458.36,45.84,55,16.68,484.2,Central African Republic,Munozborough,69579,Mobile,Email
18885,498,20-11-2025 15:16,Cancelled,Failed,Card,USD,1722.98,0,206.76,39.09,1968.83,Peru,Williammouth,81898,Mobile,Email
18886,5890,12-06-2026 09:20,Pending,Refunded,Wallet,USD,42.77,0,5.13,26.83,74.73,Nicaragua,South Pamelafurt,31921,Mobile,Paid
18887,3345,24-10-2024 09:06,Returned,Paid,PayPal,USD,656.41,32.82,78.77,8.63,710.99,Paraguay,Salazarchester,1694,Desktop,Paid
